Fecha,Concepto,Clave,Categoria,Nivel1,Nivel2,Nivel3,Nivel4,40002,40012,40014,40021,40030,40036,40037,40042,40044,40058,40059,40060,40062,40072,40102,40103,40106,40108,40110,40112,40113,40124,40126,40127,40128,40129,40130,40131,40132,40133,40136,40137,40138,40139,40140,40141,40143,40145,40147,40148,40149,40150,40151,40152,40154,40155,40156,40157,40158
2016-03-31,Por entregar,120101020200,1,20,10,10,20,0,0,0,0,0,0,0,0,0,0,"-1,731,303,931",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-03-31,Otros títulos de deuda,120101030000,1,20,10,10,30,"1,994,271,486","7,827,773,019","144,906,420","1,519,050,844","84,861,705","9,730,457,659","55,819,785","1,371,353","6,281,908","3,278,127","-32,497,699",0,"1,293,962,078","135,070,038",0,0,"1,803,709,947",0,0,"330,266,460","75,978,096",0,"52,994,279","529,808,752",0,"256,885,326",0,0,0,0,"57,140,650","4,878,238,697",0,0,0,0,"287,749,218","14,108,926",0,0,0,0,0,0,0,0,0,0,0
2016-03-31,En posición,120101030100,1,20,10,10,30,"2,006,749,324","7,864,129,311","153,423,439","1,519,050,844","84,861,705","9,730,457,659","55,819,785","1,371,353","6,281,908","3,278,127","41,313",0,"1,293,962,078","135,070,038",0,0,"1,803,709,947",0,0,"330,266,460","75,978,096",0,"52,994,279","532,834,707",0,"256,885,326",0,0,0,0,"57,140,650","4,878,238,697",0,0,0,0,"287,749,218","14,108,926",0,0,0,0,0,0,0,0,0,0,0
2016-03-31,Por entregar,120101030200,1,20,10,10,30,"-12,477,838","-36,356,292","-8,517,019",0,0,0,0,0,0,0,"-32,539,012",0,0,0,0,0,0,0,0,0,0,0,0,"-3,025,955",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-03-31,Instrumentos de patrimonio neto,120101040000,1,20,10,10,40,"270,915,971","7,883,876,451","1,578,060,531","-786,342,579",0,"6,614,489,356",0,0,"22,692",0,0,0,"125,411,062","523,744,529",0,0,0,0,0,"38,573,550",0,0,0,"521,273,883",0,0,0,0,0,"296,759,749",0,"215,490,885",0,0,0,0,"15,604,311",0,0,0,0,0,0,0,0,0,0,0,0
2016-03-31,En posición,120101040100,1,20,10,10,40,"274,215,707","8,865,811,214","2,048,374,003","4,040,158",0,"6,614,489,356",0,0,"22,692",0,0,0,"125,411,062","523,744,529",0,0,0,0,0,"38,573,550",0,0,0,"521,273,883",0,0,0,0,0,"296,759,749",0,"215,490,885",0,0,0,0,"57,667,391",0,0,0,0,0,0,0,0,0,0,0,0
2016-03-31,Por entregar,120101040200,1,20,10,10,40,"-3,299,736","-981,934,763","-470,313,472","-790,382,737",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"-42,063,080",0,0,0,0,0,0,0,0,0,0,0,0
2016-03-31,Títulos para negociar restringidos o dados en garantía en operaciones de reporto,120102000000,1,20,10,20,0,"30,980,197,950","171,391,607,058","166,016,100,659","21,554,945,165","4,935,805,046",0,"65,900,258,917","5,580,923,081","17,686,881,898","3,020,368,967","63,207,376,616","8,373,177,815","89,786,594,300","150,778,531,858","405,348,628",0,"1,499,595,044","425,798,913",0,"20,926,233,150","922,953,766","319,574,285","199,932,818","3,330,863,776","314,245,821",0,0,0,"1,385,993,294",0,"487,979,677",0,0,"426,773,456",0,0,"549,061,442","10,313,387,769",0,0,0,0,0,0,0,0,0,0,0
2016-03-31,Deuda gubernamental,120102010000,1,20,10,20,10,"30,980,197,950","168,249,318,684","161,602,720,296","21,224,395,145","2,094,961,944",0,"65,900,258,917","4,367,898,304","17,406,192,263","1,506,238,387","61,250,822,802","8,373,177,815","82,318,873,329","131,462,969,082","405,348,628",0,"1,499,595,044","425,798,913",0,"12,738,634,711","645,426,192","319,574,285","199,932,818","3,330,863,776","314,245,821",0,0,0,0,0,0,0,0,"426,773,456",0,0,"400,312,990","9,417,193,955",0,0,0,0,0,0,0,0,0,0,0
2016-03-31,Deuda bancaria,120102020000,1,20,10,20,20,0,"3,142,288,374","4,194,409,153",0,"2,840,843,102",0,0,"1,078,010,382","279,051,460","837,728,576","1,956,553,814",0,"5,304,591,569","15,441,150,246",0,0,0,0,0,"5,977,645,743",0,0,0,0,0,0,0,0,0,0,"342,238,679",0,0,0,0,0,0,"414,668,064",0,0,0,0,0,0,0,0,0,0,0
2016-03-31,Otros títulos de deuda,120102030000,1,20,10,20,30,0,0,"218,971,210","330,550,020",0,0,0,"135,014,395","1,638,175","676,402,004",0,0,"2,163,129,402","3,874,412,530",0,0,0,0,0,"2,209,952,696","277,527,574",0,0,0,0,0,0,0,"1,385,993,294",0,"145,740,998",0,0,0,0,0,"148,748,452","481,525,750",0,0,0,0,0,0,0,0,0,0,0
2016-03-31,Títulos para negociar restringidos o dados en garantía en operaciones de préstamo de valores,120103000000,1,20,10,30,0,0,"53,076,432","28,966,040,270","11,168,112,392",0,0,0,0,0,0,0,0,0,0,0,0,"13,083,001,609",0,"6,858,573,642",0,0,0,"1,021,628,539",0,0,"3,154,805,793",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-03-31,Deuda gubernamental,120103010000,1,20,10,30,10,0,0,"28,196,655,854","11,168,112,392",0,0,0,0,0,0,0,0,0,0,0,0,"13,083,001,609",0,"6,858,573,642",0,0,0,"1,021,628,539",0,0,"3,154,805,793",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-03-31,Deuda bancaria,120103020000,1,20,10,30,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-03-31,Otros títulos de deuda,120103030000,1,20,10,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-03-31,Instrumentos de patrimonio neto,120103040000,1,20,10,30,40,0,"53,076,432","769,384,416",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-03-31,Títulos para negociar restringidos o dados en garantía (otros),120104000000,1,20,10,40,0,"22,884,590,633","59,093,096,485","40,036,223,385","15,309,286,635","1,193,269,636","458,571,933","266,770,626",0,"4,085,519,178","13,146,634","901,414,383","465,890,323","239,369,876","3,264,810,215","1,567,102,398",0,"8,756,656,668",0,"11,538,076,190","964,005,941","413,316,728","2,102,949,089","3,471,462,548","1,249,190,783",0,"11,131,435,013",0,0,0,0,0,0,0,"3,563,952,584",0,0,"780,000,896","553,318,445",0,0,0,0,0,0,0,0,0,0,0
2016-03-31,Deuda gubernamental,120104010000,1,20,10,40,10,"22,875,924,251","58,100,632,677","39,596,286,763","14,510,939,775","1,193,269,636","458,571,933","266,770,626",0,"4,085,017,678","13,146,634","868,875,372","465,890,323","239,369,876","3,264,810,215","1,567,102,398",0,"8,756,656,668",0,"11,538,076,190","964,005,941","413,316,728","2,102,949,089","3,471,462,548","1,249,190,783",0,"11,131,435,013",0,0,0,0,0,0,0,"3,563,952,584",0,0,"779,767,154","553,318,445",0,0,0,0,0,0,0,0,0,0,0
2016-03-31,En posición,120104010100,1,20,10,40,10,0,"34,747,442,744","775,261,801",0,"1,193,269,636","458,571,933","11,878,325",0,"703,100,369",0,0,0,"40,259,048",0,0,0,0,0,0,0,0,"2,102,949,089","126,157,777",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-03-31,A recibir,120104010200,1,20,10,40,10,"22,875,924,251","23,353,189,933","38,821,024,962","14,510,939,775",0,0,"254,892,301",0,"3,381,917,309","13,146,634","868,875,372","465,890,323","199,110,828","3,264,810,215","1,567,102,398",0,"8,756,656,668",0,"11,538,076,190","964,005,941","413,316,728",0,"3,345,304,771","1,249,190,783",0,"11,131,435,013",0,0,0,0,0,0,0,"3,563,952,584",0,0,"779,767,154","553,318,445",0,0,0,0,0,0,0,0,0,0,0
2016-03-31,Deuda bancaria,120104020000,1,20,10,40,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-03-31,En posición,120104020100,1,20,10,40,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-03-31,A recibir,120104020200,1,20,10,40,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-03-31,Otros títulos de deuda,120104030000,1,20,10,40,30,0,"163,829,716","7,018,540","11,841,827",0,0,0,0,0,0,"32,539,011",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-03-31,En posición,120104030100,1,20,10,40,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-03-31,A recibir,120104030200,1,20,10,40,30,0,"163,829,716","7,018,540","11,841,827",0,0,0,0,0,0,"32,539,011",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
